11288.34	11119.45	10074.07	10188.73	10161.01
11265.96	11288.34	10161.01	11097.21	10336.32
11802.23	11265.96	10336.32	10418.12	11130.95
11295.58	11802.23	11130.95	11182.28	10256.21
10941.57	11295.58	10256.21	11256.78	9757.19
10420.67	10941.57	9757.19	10481.66	9604.0
10528.0	10420.67	9604.0	9847.96	9396.54
9873.79	10528.0	9396.54	10175.51	9329.44
10457.51	9873.79	9329.44	9705.73	9411.82
10879.38	10457.51	9411.82	9610.11	10154.24
11067.76	10879.38	10154.24	10326.5	10303.14
11090.3	11067.76	10303.14	10594.76	10247.56
11191.94	11090.3	10247.56	10334.44	10801.45
11530.66	11191.94	10801.45	10929.37	11043.12
11539.79	11530.66	11043.12	11043.12	11084.01
11694.15	11539.79	11084.01	11465.36	11431.55
11441.65	11694.15	11431.55	11503.94	10589.28
10913.7	11441.65	10589.28	11440.33	9470.73
10119.21	10913.7	9470.73	10735.45	9086.85
9433.38	10119.21	9086.85	9928.56	8393.45
9518.62	9433.38	8393.45	9316.77	8727.43
9735.64	9518.62	8727.43	9252.76	8484.32
9907.41	9735.64	8484.32	8797.27	8796.52
9486.12	9907.41	8796.52	9543.98	8856.65
9360.66	9486.12	8856.65	9142.27	7966.94
8432.12	9360.66	7966.94	9160.12	7698.47
8616.63	8432.12	7698.47	8216.22	7924.11
8360.64	8616.63	7924.11	8267.95	7765.41
8299.86	8360.64	7765.41	8283.23	7318.46
8725.6	8299.86	7318.46	7882.67	8129.66
9056.23	8725.6	8129.66	8215.5	8339.8
9184.51	9056.23	8339.8	8623.14	8778.69
9107.0	9184.51	8778.69	8920.53	8500.88
8935.88	9107.0	8500.88	8911.37	8307.58
9036.23	8935.88	8307.58	8724.98	8515.53
8690.36	9036.23	8515.53	8935.51	8395.85
8521.04	8690.36	8395.85	8548.39	7869.27
8226.24	8521.04	7869.27	8472.56	7752.3
8117.79	8226.24	7752.3	8152.18	7752.6
7983.77	8117.79	7752.6	7808.42	6927.11
7280.27	7983.77	6927.11	7959.78	6595.26
7228.4	7280.27	6595.26	7106.62	6806.34
7056.22	7228.4	6806.34	6853.75	6463.54
8218.66	7056.22	6463.54	6943.77	6792.3
7528.97	8218.66	6792.3	6835.58	7039.88
7442.42	7528.97	7039.88	7074.65	6727.09
6933.66	7442.42	6727.09	7434.3	6602.38
6869.53	6933.66	6602.38	6815.5	6526.67
7083.85	6869.53	6526.67	6790.45	6624.47
7132.03	7083.85	6624.47	6634.86	6911.02
7204.28	7132.03	6911.02	6917.2	6633.69
6922.84	7204.28	6633.69	7049.92	6676.72
6999.37	6922.84	6676.72	6789.53	6839.16
8051.95	6999.37	6839.16	6871.07	6791.33
8237.16	8051.95	6791.33	6977.04	7758.8
8195.34	8237.16	7758.8	7927.73	7841.19
8437.03	8195.34	7841.19	7898.74	8021.04
8430.93	8437.03	8021.04	8022.51	7929.24
8187.6	8430.93	7929.24	8376.73	7858.12
8246.57	8187.6	7858.12	8079.77	7908.92
8321.01	8246.57	7908.92	7921.65	8136.42
8945.14	8321.01	8136.42	8189.92	8243.49
9047.82	8945.14	8243.49	8301.82	8631.18
9043.98	9047.82	8631.18	8877.15	8788.44
9025.73	9043.98	8788.44	8935.85	8804.2
9741.91	9025.73	8804.2	8823.46	8957.68
9765.23	9741.91	8957.68	8967.86	8757.06
9315.13	9765.23	8757.06	9657.69	8669.38
9385.87	9315.13	8669.38	8873.57	8923.48
9435.9	9385.87	8923.48	9289.01	8892.52
9552.67	9435.9	8892.52	8938.47	9189.07
9459.81	9552.67	9189.07	9349.94	9133.6
9251.66	9459.81	9133.6	9407.35	8851.1
9271.62	9251.66	8851.1	9248.25	8993.82
9817.19	9271.62	8993.82	9077.28	9172.28
9785.15	9817.19	9172.28	9232.19	9547.21
9968.85	9785.15	9547.21	9746.26	9687.09
9936.96	9968.85	9687.09	9700.37	9441.93
9662.23	9936.96	9441.93	9846.44	9202.13
9472.09	9662.23	9202.13	9643.99	9063.07
9373.46	9472.09	9063.07	9377.08	8987.27
9393.95	9373.46	8987.27	9196.13	9017.13
9032.27	9393.95	9017.13	9321.52	8363.5
8653.8	9032.27	8363.5	9032.22	8225.97
8773.96	8653.8	8225.97	8420.82	8350.91
8883.0	8773.96	8350.91	8488.07	8312.72
8848.69	8883.0	8312.72	8709.46	8441.25
8501.65	8848.69	8441.25	8672.88	8119.17
8476.45	8501.65	8119.17	8480.16	8015.77
8280.45	8476.45	8015.77	8342.69	7940.35
8397.27	8280.45	7940.35	8071.04	8160.8
8591.45	8397.27	8160.8	8247.91	8181.46
8585.85	8591.45	8181.46	8249.24	8347.88
8428.6	8585.85	8347.88	8533.22	7962.43
8031.63	8428.6	7962.43	8419.67	7460.66
7729.48	8031.63	7460.66	7992.75	7283.77
7652.37	7729.48	7283.77	7505.77	7347.96
7626.69	7652.37	7347.96	7584.78	7314.71
7420.07	7626.69	7314.71	7475.36	7256.67
7455.55	7420.07	7256.67	7355.06	7092.91
7533.03	7455.55	7092.91	7362.23	7069.01
7571.08	7533.03	7069.01	7118.88	7295.78
7608.87	7571.08	7295.78	7474.75	7349.52
7614.66	7608.87	7349.52	7393.02	7370.27
7697.34	7614.66	7370.27	7501.74	7467.79
7774.96	7697.34	7467.79	7530.55	7606.76
7760.73	7774.96	7606.76	7643.26	7469.21
7672.7	7760.73	7469.21	7719.73	7394.97
7701.35	7672.7	7394.97	7503.32	7504.98
7755.92	7701.35	7504.98	7629.4	7651.13
7709.61	7755.92	7651.13	7661.79	7559.5
7691.74	7709.61	7559.5	7700.4	7495.72
7514.04	7691.74	7495.72	7627.56	6661.98
6913.85	7514.04	6661.98	7513.76	6652.89
6888.33	6913.85	6652.89	6773.72	6462.61
6623.0	6888.33	6462.61	6887.43	6140.63
6719.44	6623.0	6140.63	6556.94	6286.23
6667.23	6719.44	6286.23	6310.43	6380.69
6569.15	6667.23	6380.69	6643.63	6345.99
6585.77	6569.15	6345.99	6396.71	6446.38
6802.03	6585.77	6446.38	6503.1	6401.41
6839.6	6802.03	6401.41	6457.78	6672.2
6817.9	6839.6	6672.2	6714.56	6569.96
6790.08	6817.9	6569.96	6741.28	6687.66
6731.51	6790.08	6687.66	6761.27	5941.32
6257.88	6731.51	5941.32	6720.64	6033.2
6254.02	6257.88	6033.2	6051.47	5782.13
6344.45	6254.02	5782.13	6166.36	6095.25
6286.36	6344.45	6095.25	6157.78	6067.49
6192.11	6286.36	6067.49	6260.4	6021.69
6172.23	6192.11	6021.69	6092.26	5844.26
6286.67	6172.23	5844.26	6141.57	5813.02
6503.33	6286.67	5813.02	5870.81	6194.51
6429.5	6503.33	6194.51	6203.81	6262.72
6673.71	6429.5	6262.72	6385.43	5537.86
6670.3	6673.71	5537.86	6342.69	6473.48
6777.97	6670.3	6473.48	6616.6	6411.13
6691.32	6777.97	6411.13	6508.43	6448.23
6633.44	6691.32	6448.23	6589.77	6458.14
6814.42	6633.44	6458.14	6534.81	6518.23
6782.85	6814.42	6518.23	6602.03	6684.15
6803.1	6782.85	6684.15	6758.08	6625.58
6683.61	6803.1	6625.58	6707.46	6277.23
6405.59	6683.61	6277.23	6668.84	6293.68
6394.93	6405.59	6293.68	6306.87	6084.0
6349.21	6394.93	6084.0	6394.36	6131.54
6332.46	6349.21	6131.54	6253.66	6190.18
6401.5	6332.46	6190.18	6229.61	6245.75
6761.84	6401.5	6245.75	6268.32	6349.83
7476.24	6761.84	6349.83	6364.26	6677.56
7590.65	7476.24	6677.56	6740.54	7253.71
7563.7	7590.65	7253.71	7326.76	7289.9
7676.55	7563.7	7289.9	7383.39	7279.34
7453.07	7676.55	7279.34	7477.1	7220.37
7569.28	7453.07	7220.37	7333.93	7345.25
7798.59	7569.28	7345.25	7405.4	7376.66
8485.71	7798.59	7376.66	7398.64	7692.16
8481.11	8485.71	7692.16	7718.0	8061.07
8302.24	8481.11	8061.07	8395.81	7862.67
8278.01	8302.24	7862.67	8170.37	7806.25
8238.04	8278.01	7806.25	7937.1	8070.04
8291.55	8238.04	8070.04	8182.88	8123.53
8273.61	8291.55	8123.53	8230.82	7867.44
8176.27	8273.61	7867.44	8216.7	7663.7
7760.74	8176.27	7663.7	8176.08	7449.31
7713.32	7760.74	7449.31	7736.25	7470.86
7542.49	7713.32	7470.86	7610.9	7296.76
7490.89	7542.49	7296.76	7542.34	6940.15
7092.53	7490.89	6940.15	7417.6	6898.31
7160.4	7092.53	6898.31	7017.89	6854.79
7150.86	7160.4	6854.79	7042.57	6685.02
6723.99	7150.86	6685.02	6945.77	6133.03
6631.23	6723.99	6133.03	6723.29	6195.02
6582.14	6631.23	6195.02	6285.06	6025.91
6488.55	6582.14	6025.91	6543.25	6014.26
6483.39	6488.55	6014.26	6152.95	6176.89
6545.02	6483.39	6176.89	6242.53	6157.03
6266.5	6545.02	6157.03	6322.41	5891.87
6620.07	6266.5	5891.87	6263.2	6193.63
6478.07	6620.07	6193.63	6199.63	6217.33
6594.72	6478.07	6217.33	6274.22	6300.45
6622.16	6594.72	6300.45	6323.81	6322.44
6560.88	6622.16	6322.44	6591.18	6330.56
6537.54	6560.88	6330.56	6405.74	6248.39
6506.69	6537.54	6248.39	6502.24	6259.81
6890.79	6506.69	6259.81	6270.09	6264.34
6575.28	6890.79	6264.34	6491.09	6356.96
6736.83	6575.28	6356.96	6366.14	6481.76
6808.89	6736.83	6481.76	6539.13	6684.19
6793.17	6808.89	6684.19	6708.94	6588.48
6944.21	6793.17	6588.48	6749.71	6674.84
7136.71	6944.21	6674.84	6720.6	6877.2
7137.47	7136.71	6877.2	6915.92	6944.76
7072.64	7137.47	6944.76	7091.38	6818.69
7096.73	7072.64	6818.69	7051.61	6903.08
7272.03	7096.73	6903.08	6998.76	7025.58
7384.38	7272.03	7025.58	7026.96	7144.71
7350.58	7384.38	7144.71	7203.46	7204.89
7417.65	7350.58	7204.89	7301.25	7246.76
7401.43	7417.65	7246.76	7270.05	6694.06
6727.19	7401.43	6694.06	7369.89	6295.11
6549.39	6727.19	6295.11	6705.06	6345.48
6480.57	6549.39	6345.48	6515.42	6134.76
6451.25	6480.57	6134.76	6413.12	6161.83
6371.42	6451.25	6161.83	6200.23	6247.64
6415.51	6371.42	6247.64	6249.07	6199.19
6357.89	6415.51	6199.19	6324.43	6208.28
6534.89	6357.89	6208.28	6295.54	6337.08
6591.59	6534.89	6337.08	6337.08	6393.84
6573.19	6591.59	6393.84	6492.17	6473.47
6525.05	6573.19	6473.47	6485.39	6404.31
6538.82	6525.05	6404.31	6522.68	6216.83
6393.39	6538.82	6216.83	6502.44	6238.25
6522.9	6393.39	6238.25	6261.33	6131.02
6551.93	6522.9	6131.02	6346.44	6361.33
6785.22	6551.93	6361.33	6398.83	6501.01
6834.49	6785.22	6501.01	6505.97	6633.01
6768.56	6834.49	6633.01	6762.07	6663.9
6717.6	6768.56	6663.9	6716.6	6557.82
6583.54	6717.6	6557.82	6702.73	6333.21
6543.92	6583.54	6333.21	6583.53	6383.16
6733.94	6543.92	6383.16	6437.74	6434.76
6806.1	6733.94	6434.76	6462.6	6545.41
6635.42	6806.1	6545.41	6686.13	6474.23
6741.96	6635.42	6474.23	6635.4	6543.68
6662.6	6741.96	6543.68	6603.75	6510.54
6618.95	6662.6	6510.54	6623.82	6478.04
6537.07	6618.95	6478.04	6594.98	6428.98
6622.32	6537.07	6428.98	6525.46	6486.86
6683.55	6622.32	6486.86	6492.61	6546.98
6637.08	6683.55	6546.98	6580.0	6563.25
6622.49	6637.08	6563.25	6632.88	6535.02
6698.31	6622.49	6535.02	6589.94	6565.01
6657.0	6698.31	6565.01	6601.46	6589.39
6633.22	6657.0	6589.39	6650.07	6487.86
6581.59	6633.22	6487.86	6631.79	6171.95
6296.56	6581.59	6171.95	6581.07	6173.86
6280.73	6296.56	6173.86	6209.47	6238.92
6346.56	6280.73	6238.92	6252.1	6247.17
7234.83	6346.56	6247.17	6267.27	6244.77
